date,content,like_count,retweet_count,username,verified
2022-05-06 12:03:58+00:00,With #JoeBiden it's #chocolate or #vanilla or maybe #ButterPecan but never ever a twist or mix. https://t.co/JXs3Md4c4n,0,0,RonRonkmfa,False
2022-05-06 12:00:29+00:00,"Every mom should indulge on her special day. 
These chocolate covered strawberries taste absolutely amazing from Rocky Mountain Chocolate Factory.

#rmcf #chocolate #branson https://t.co/4KupLoFox3",0,0,branson_landing,False
2022-05-06 12:00:28+00:00,"Did you know the cookie monster's real name is Sid? Listen to us disseminate other information, see link in bio! #sesamestreet #cookiemonster #cookies #chocolate #vanilla #elmo #name #fun #facts #friday #didyouknow #podcast #disseminate #information https://t.co/7pYDwYPwXR",0,0,DisseminateNews,False
2022-05-06 11:59:03+00:00,"Don't Miss the Kokomo Chocolate Celebration TODAY! 🍫 

This is always the sweetest event of the year in @VisitKokomo. ⬇️ 

𝐑𝐄𝐀𝐃 𝐌𝐎𝐑𝐄: https://t.co/zjekpDjLhC

#VisitIndiana #Chocolate @KokomoChamber @CityofKokomo https://t.co/QLbL0E944u",5,1,VisitIndiana,True
2022-05-06 11:58:34+00:00,"Some days you feel like you have all the answers and some days you don’t have a clue. That’s when you eat #chocolate, for medicinal purposes, of course!",1,0,achenbachart,False
2022-05-06 11:51:10+00:00,A critical #chocolate question:,0,0,chikkay_rakho,False
2022-05-06 11:42:29+00:00,"The Grande Riviere Chocolate Company was established on September 1, 2016 and produces high quality 60% dark chocolate and cocoa-based products using the country’s internationally recognised Trinitario cocoa 
#cocoa #ChocoPro #chocolate #Trinidad #TrinidadandTobago https://t.co/kalbLYJR5b",6,1,trini_surfer,False
2022-05-06 11:41:07+00:00,"A study finds that cacao flavonoids increase the expression of proteins that promote connectivity between brain regions (may play a role in learning), increase blood flow, and support the health of brain cells. https://t.co/MTrjVJcY1X #chocolate #health #brainhealth https://t.co/ags8kXGDRx",79,36,DrKristieLeong,False
2022-05-06 11:39:49+00:00,"Voyage Foods captures US$36M to accelerate “allergen alternatives” to peanut, cacao and coffee products

https://t.co/tv8GFjq1RZ

@VoyageFoods #peanut #coffee #chocolate #plantbased #alternativeproteins #allergens",1,0,FoodIng1st,False
2022-05-06 11:38:45+00:00,Dessert Island Dishes: Chocolate &amp; Passion Fruit Tart #foodies #Foodie #food #travel #hotels #restaurants #reviews #travelblogger #chocolate #fruit #tart https://t.co/yw4YaHo30e,3,1,thetravellocker,False
2022-05-06 11:29:16+00:00,"How about surrendering to their love of some (almost) decadent @DoveChocolate ice cream bars!

#DOVE #Chocolate #DOVEChocolate #ChoosePleasure #IceCream 
https://t.co/d3F4CCKNAU https://t.co/BJw1SJfNGe",0,0,EJarnes,False
2022-05-06 11:22:12+00:00,"@kiran.mazumder made our day! ❤️✨

#loyka #loykaalmondbrittle #almondbrittle #almonds #chocolate #testimonial #review https://t.co/iYL4xxkZhU",0,0,loykaofficial,False
2022-05-06 11:14:35+00:00,"Beauties in Yellow and Cream💛
And they are amazingly delicious! The perfect gift for someone to make their day even more special 🥰

#desserthousetreats #chocolate #treatbox #cake #foodphotography #cakesicles #cakesiclesofinstagram #birthdaytreatbox https://t.co/M5yfQJh7Ud",0,0,desserthouse_ug,False
2022-05-06 11:11:36+00:00,"Kick start the month of May with our delicious selection of desserts in chosen ""Flavour of the Month - Chocolate, Cherry &amp; Hazelnut”.
 
Starting at AED 35 | At The Gallery from 8.00 am to 11.00 pm

#ithappensath #thehdubai #flavours #dessertlover #desserts #chocolate #hazelnut https://t.co/bZMbgBACwF",2,1,TheHDubai,False
2022-05-06 11:10:19+00:00,"Lactobacillus sp.
#bacteriathegathering

Gotta catch 'em all!

That's right, no chocolate without Lactobacillus!
And, arguably even worse, no sauerkraut 🙀

Full video with all the bacteria: https://t.co/Sw1EnH1PJt

#lactobacillus #sauerkraut #chocolate 
#EvolutionEisenbahn https://t.co/osFdw6JTXg",0,0,sci_bastian,False
2022-05-06 11:08:37+00:00,"📦 Shipping, Delivery, Postage. Call it what you will. It's all free 🥳

For any order over £25, we'll get your chocolate to you for free in the UK this May.

#chocolatebypost #ethical #beantobar #beantobarchocolate #chocolatelover #chocolate #foodies  #sustainablefood https://t.co/GvfatAf3mU",0,0,ChocSeekers,False
2022-05-06 11:08:35+00:00,Check out this 24K Cheesecake! I’m! ❤️ coastal Escape Desserts #chocolate #cheesecake #ediblegold #dessert #desserts #coastalescapedesserts #truffles #Decadence #yummy #food #foodblogger #foodies #baking https://t.co/2pHmaO1EJy,0,0,CoastalDesserts,False
2022-05-06 11:08:03+00:00,"Just the thought of them together 🤢

Gordon Ramsay And TikTok Are Up In Arms Over #Chocolate Covered Sausages  

https://t.co/89zX6icZV5 https://t.co/jEVDqlIxma",0,0,ImmaChocoholic,False
2022-05-06 11:07:59+00:00,"It's Mona Sweetomo 🐶 again with hints on how to make your beloved mom happy🤱 with a comforting and delicious drink from Gâterie Jakarta! 🍫🥤💝

#sayangpanpan #comic #gaterie #gateriejkt #gaterieid #chocolate #drinkingchocolate #hotchocolate #MothersDay2022 #jktfoodies https://t.co/Me9ZUyOJlw",5,2,SayangPanPan,False
2022-05-06 11:05:00+00:00,Chocolate Brownies Recipe https://t.co/HW94hYI7mK #oldfashionedrecipes #recipes #chocolate #brownies #cookies,20,7,OldFashRecipes,False
2022-05-06 11:03:04+00:00,"With the super talented @guidocastagna himself in #italy . Ty for your time,  generosity and #chocolate . #chocolateeducation #chocolatetaster #chocolatetart https://t.co/rCQbS7fpGI",1,0,MaryLuzOnFood,False
2022-05-06 10:58:32+00:00,Mint chocolate cake or gooey caramel cookie dough today. Jealous much? #pudding #schooldinners #weloveourcook #caramel #mint #chocolate @CITacademies https://t.co/zvPljNFw2k,3,1,FoxfieldsAca,False
2022-05-06 10:57:22+00:00,"An easy chocolate trifle recipe is excellent to have on hand should you need a last minute dessert.

Read more 👉 https://t.co/I4vaLuSoZ9

#dessert #chocolate https://t.co/keDjot2m1Q",2,1,CityWorkplace,False
2022-05-06 10:50:41+00:00,"GLICO Pocky Winter Melty Cocoa 

⭐️⭐️⭐️⭐️⭐️ 150฿
These special chocolate Pocky also has a dusting of rich cocoa powder for a more chocolatey flavor.

#lovesnackfancy #ขนมอร่อย #ขนม #JapaneseSnacks #snack #ขนมญี่ปุ่น #cookies #pocky #glico #กูลิโกะ #chocolate #ป๊อกกี้ https://t.co/1mgkLnH2Lk",2,0,lovesnackfancy,False
2022-05-06 10:44:33+00:00,When you spot that big tall #chocolate fella 😍😍😍 ok come here let me live up on you 😘,0,0,BaBZLUV3,False
2022-05-06 10:38:03+00:00,Snacktime. 4 songs lasting 10mins and 49 secs . Less time than it takes to eat a family sized bar of Cadburys fruit and nut  https://t.co/vPbfizmAeI  #chocolate #snacktime #break #snack #teabreak #Coffee #CoffeeTime #coffeebreak,0,0,CathedralBirds,False
2022-05-06 10:30:04+00:00,Angel Fish Charm Silicone Mold #75 For Jewelry Chocolate Candy Resin Fimo Craft #angelfish #jewelrymaking #siliconemolds #chocolate #candy #fondant #cakedecorating #crafting #diy #artprojects #shopping #eBay https://t.co/bUWGR7kBfl via @eBay,0,0,Kali_Marcum,False
2022-05-06 10:30:00+00:00,"👨‍🍳👩‍🍳 Start your #baking journey now with our Start Kit! Head over now to https://t.co/E3pY08jNfe shop 

#aurochocolate #auro #auroexperience #couverture #treetobar #chocolate #baking #singleoriginchocolate #darkchocolate #milkchocolate #whitechocolate https://t.co/JMCpBpXPNv",1,1,AuroChocolate,False
2022-05-06 10:22:39+00:00,@brawdotie Good luck with the search. #Chocolate #Ireland #JobFairy,1,0,TheCaterwaiter,False
2022-05-06 10:19:36+00:00,#Nutella is not #Chocolate,1,0,LittleBitsHist,False
2022-05-06 10:18:52+00:00,"Easy Marshmallow Brownies are rich, decadent chocolate brownies are topped off with gooey marshmallows and a fluffy chocolate frosting for the ultimate brownie.
#brownies #marshmallows #easyrecipes #chocolate 
https://t.co/58topTkfpb https://t.co/Dw0U3FYZby",10,11,HezziD,False
2022-05-06 10:16:04+00:00,"Heading into the weekend with this type of energy and unity! @lato.milk #Chocolate, #Strawberry, or #Vanilla
-
Happy Friday Fam ❤ 😘
-
#Lato #latoyoghurt #ItsYummy
#LatoMilk #PureAndTasty
#Friyay #masakakidsafricana #reels #shorts #instagramreels #happiness https://t.co/zYJVjM1XFe",30,3,masakakids,False
2022-05-06 10:10:55+00:00,Just call me “Swiss Miss.” 😂 this morning on @channel2kwgn  we’re talking the Colorado #chocolate Fest! Just in time for Moms Day! 🍫 https://t.co/bxMdn8LxEh,8,1,chrisparente,True
2022-05-06 10:05:37+00:00,"A chocolate bar that makes you feel like you're at the beach? 😍🏖️

Get 20% off our Sea Salt Bar by applying the code below when checking out:

🌊 SUMMERTIME20 🌊

https://t.co/O95PA9XSCj

#organicchocolate #chocolatier #chocolate #veganchocolate #cocoaloco #chocolatefactory https://t.co/hHWa3cpG8G",0,0,cocoalocochoc,False
2022-05-06 10:04:16+00:00,"Tokyo’s new 3D printed chocolate bites give Golden Week a new texture
https://t.co/3k7twdZk4y
#3Dprinted #chocolate #ByteBites https://t.co/JBJAZctcm3",1,2,grapejapan,False
2022-05-06 10:00:03+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/DxmDPTiOwb

#isrgrajan #FridayMotivation #chocolate #cocoa #extinct https://t.co/rOwRt1Wj6D",0,0,isrgrajan,False
2022-05-06 09:51:48+00:00,Let's make your weekend sweet with a Choco Lava Cake 😋👌🥂 #cakes #chocolate #yummy #brownie #dessers #foodie https://t.co/wz4DpDmvuQ,10,0,Culturekurry,False
2022-05-06 09:45:36+00:00,"BRAND NEW :
#Chocolate by @itz_southpeter 
NP on #ArTrending 
Capital City Morning Show https://t.co/EzD70s9mqA",1,0,AmplifiedR,False
2022-05-06 09:42:47+00:00,Chocolate Lollipop In Villa #lahore  | #villa #chocolate #lolipop | #Mughal#food &amp; #vlogs ~•#part1 https://t.co/IjgGBkfv9k,0,0,FoodMughal,False
2022-05-06 09:26:42+00:00,"Now a gold paan is discovered by your favourite Paan Aroma's Cafe. We provide a paan with gold  topping on it. 
Website: https://t.co/srCS6QOVrY
#paanaroma #paan #food #goldpaan #sonekavraq #chocolatepaan #paanlovers #chocolate https://t.co/BzBYTSygS9",1,0,aroma_paan,False
2022-05-06 09:15:01+00:00,Giant Squid Made Entirely Out of Chocolate https://t.co/znNF0Msvh8 #Food #Chocolate #Squid,1,0,15MinuteFun,False
2022-05-06 09:04:39+00:00,"New collection starting next week! this one is 65% single origin ganache with garden basil and a touch of sea salt &amp; olive oil 🍃
#chocolate
#bonbon
#chocolatier https://t.co/PUfK25D2O5",10,1,montomansour,False
2022-05-06 09:02:11+00:00,#peanut #butter #sachet #packing #machine high efficiency #ketchup #sauce #chocolate #stuffing https://t.co/CpU8FMq2cg,0,0,Muriel_Ouyang,False
2022-05-06 09:00:06+00:00,2 days until the Mothers day! What’s on your agenda? #shopnow #cheesecake #bayarea #oakland #mom #strawberry #Sunday #party #her #chocolate #celebrate https://t.co/QT1uo6yhVg,0,0,CrumbleandWhisk,False
2022-05-06 09:00:01+00:00,"Chocolate says ""I'm sorry"" so much better than words. -Rachel Vincent, My Soul to Save. #quotes - https://t.co/S77gYLO5UD #apology #chocolate #life #sorry #words",0,0,timavault,False
2022-05-06 08:59:57+00:00,I enjoying giving to someone special ♥️ #chocolate #biscuits https://t.co/SueUzeiYbv,0,0,harrypremier201,False
2022-05-06 08:53:47+00:00,"Printed hoodies for soulsteppa

#hoodie 
#white
#black
#chocolate 
#brown
#vinyl
#fashion
#today
#streetstyle
#garment @ Mass Technology (UK) Ltd. https://t.co/afHIyXHeF5",0,0,mttnstore,False
2022-05-06 08:49:55+00:00,"@AchengJoyRuth @rkabushenga you need to get this supermarket to carry your #coffee

@LatitudeTradeCo should also approach to showcase the #Ugandan #chocolate from our #cacao beans, still the best #locally produced hands down!",2,0,chk_kbyo,False
2022-05-06 08:42:10+00:00,C$12.49 - #FreeShipping | Limited Quantities Available  EKIND Plastic Squeeze Transfer Pipettes #EKIND       👉 https://t.co/hGKSjuMUmp       #sharious  #canadianbestseller  #canada #usa #product #Cakes  #Chocolate  #Cream  #EKIND  #KAN70013094  #Mini . https://t.co/d9WvEn460B,0,0,kanadianbest,False
2022-05-06 08:29:00+00:00,"Next week is #Grenada #Chocolate Festival (@GrenadaChocoFes) 🇬🇩🍫.
It's sure to be a wonderful celebration of all things #chocolate. We can't wait to see and hear how it goes!
https://t.co/Bot3c94wjU",4,0,CocoaRunners,False
2022-05-06 08:18:12+00:00,"As kids everyone Loves chocolate.
But, Chocolates is not only for kids.
.
Here's Few benefits of Chocolate will Change your Sexual life if you start using It.
.
https://t.co/z1SzNb5qUA
.
#ChocoPro #chocolate #healthcare #life #fridaymorning #CoupleGoals #love #lovelive https://t.co/t6YBFZF2Aa",0,0,DrImran62575775,False
2022-05-06 08:05:16+00:00,"With the Jubillee on the horizon, have you stocked up on Her Majesty's favourite chocs to mark the occasion?👑

As an official Bendicks retailer, shop the collection: https://t.co/APJrFfG4H3

#bendicks #royalwarrant #chocolatesdirect #chocolate #bittermints #JubileeCelebration https://t.co/AMFg7Izfun",1,0,chocsdirect,False
2022-05-06 08:00:05+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/YfgOFgn6l4

#FridayMotivation #ISRGKB #chocolate #cocoa #extinct https://t.co/u5EwV7xmYB",0,0,IsrgKb,False
2022-05-06 08:00:01+00:00,"Prestigious #Chocolate school @Valrhona opens its doors in Paris. After #NewYork and #Japan this new space in the heart of the French capital allows #Gastronomy professionals to learn from #Experienced chef Thierry Bridron.
👉 https://t.co/UK7Du7xS85 
#TasteFrance #EcoleValrhona https://t.co/nRTPnh1jMO",4,2,TasteFrance_EN,True
2022-05-06 07:45:39+00:00,Just remembered I had these in the fridge. Don’t judge me #treats #chocolate https://t.co/XUVMzbI4c3,0,0,mistressbex,False
2022-05-06 07:30:00+00:00,"Our delicious 🍞 Sourdough Pan de Tsokolate stuffed generously with tinapang bangus 🐟 and salted egg aioli is a flavor combination that you won’t be able to get enough of. 🤤 Available at #AuroChocolateCafe Pasay

#aurochocolate #auro #auroexperience #chocolate https://t.co/aFB8oz0iIY",1,0,AuroChocolate,False
2022-05-06 07:05:14+00:00,"Chewy, Chocolate Magic Cookie Bars are a huge hit with my family!
https://t.co/MtHIqnz978
#Recipes #Chocolate #Desserts #Yum https://t.co/k5PvLwpPQT",1,0,RecipesAndJoy,False
2022-05-06 07:00:59+00:00,"The Chocolate Drop are premium handmade chocolates. They have variety of  flavors to choose from. so hurry up. 
#handmadechocolate
#manyflavors
#chocolate https://t.co/L9W4EuTGob",6,1,WhatsOn_UK,False
2022-05-06 06:57:47+00:00,Enjoying my Friday with chocolate 🍌  #Starbucks #chocolate #チョコバナナナバナナフラペチーノ https://t.co/m0WjISTpk7,0,0,MrVwhyCanada,False
2022-05-06 06:38:24+00:00,"Top Choco Chocolate Spread &amp; Top Choco 3-in-1 Instant Mix Chocolate Drink. Your Chocolate Spread &amp; Drink of the finest cocoa for the whole family. 

#TopChoco #Chocolate #chocolaty #cocoa #madeinghana #breakfast https://t.co/I1fBE2tD0c",50,6,topchocogh,False
2022-05-06 06:28:02+00:00,"Have you tried our new #dessert #brownie yet?    It could be the perfect treat for mum this weekend!  Look for the new 4pk in stores now!
https://t.co/5eNypC9Edi
#couplands #mothersday #chocolate https://t.co/L373iqRDoT",1,0,couplandsbakery,False
2022-05-06 06:03:40+00:00,"🌰🍫🌰🍫 Hogarth's Chocolate Milk Hazelnut Chocolate Log is back in stock! Made with whole roasted Nelson hazelnuts and single-origin cacao from Guayaquil, Ecuador. 🇪🇨 

🌏 https://t.co/mj1p6qAuLi

#chocolate #craftchocolate #beantobar #wellington #aotearoa #newzealand https://t.co/VZ5HzPansQ",3,0,beantobar_nz,False
2022-05-06 05:48:01+00:00,"Each card was included with a pack of #chocolate and when all 90 cards were collected, the collector received the album “Celý svět s čokoládami Orion” (En: Whole World with Orion Chocolates.). The album includes a map with #Tibet shown as an #Independent country.

#Tibet #History",7,2,BodpaW,False
2022-05-06 05:48:00+00:00,"This trade card from the #CzechRepublic is from the early 1930's. The card was printed by #Orion , a Czech #chocolate company. #Orion was one of the best known #European manufacturers of chocolate and confectionery.

#ThrowbackThursday #Tibet #invader2022 https://t.co/hdMfFjn7tO",20,8,BodpaW,False
2022-05-06 05:39:09+00:00,"The oldest person on the planet just shared the 2 foods she can’t live without and if that’s what it takes to get to 118 years old, count me in! 🙋‍♀️ #Wine #Chocolate  https://t.co/ovSCTMjIYa",1,0,StacFinkel,False
2022-05-06 05:28:51+00:00,Looking to have treats delivered to your door? Contact #KingOf and #SBS winner @daleshandmade about #chocolate and more 🙂 #SmallBusiness #OpenForBusiness #SmallBizFridayUK https://t.co/RU6fDFhBxL,0,0,ADG_Moore,False
2022-05-06 05:26:31+00:00,"I opened this at 12:24 and now it’s 12:26, my only regret is that I ate it too fast as a post workout snack! This is my first taste &amp; it’s #delish #Builtbar #Granola #chocolate #coconut @Built_Bar https://t.co/cnq3fRNJPj",0,0,Hi5thisAzn,False
2022-05-06 05:15:12+00:00,And #Chocolate #Drunk....she is https://t.co/i7yiqTXI6W,1,0,LadyL9850,False
2022-05-06 05:14:33+00:00,"Baker By Chance is opening a new bakery heaven in your town, a step towards making your world a happier place 🙂 We are open for service, Order now!
#bakerbychance #newintown #baking #dessert #cakes #pastry #chocolate #foodie #yummy #bread #delicious #baker #sweet #cookies https://t.co/EA9q80FpV6",0,0,BakerByChance2,False
2022-05-06 05:05:03+00:00,"This #cocoa is the perfect way to warm up on a cold day! #LandOLakes #FrenchVanilla #Chocolate

17% off!

https://t.co/xsdSYOYAcJ https://t.co/btKw66gqvt",0,0,titandealhub,False
2022-05-06 04:55:47+00:00,There’s nothing better than I hot chocolate waking along the shore on a cold and wintery day. Love it. #food #creaturecomforts #hotchocolate #chocolate #beach #geelong,0,0,rainwearsoldier,False
2022-05-06 04:47:11+00:00,"*International No Diet Day*  #InternationalNoDietDay (#INDD) is observed on May 6 to celebrate body acceptance, including fat acceptance and body shape diversity. #Campco #CampcoChocolate #Chocolate #diet  #Dietier #DarkChocolate https://t.co/I5Hm3WNnNf",4,0,campcochocolate,False
2022-05-06 04:45:27+00:00,"I really would like to know about your chocolate @ChocolateUrge 
#chocolate #lovechocolate",1,1,cacao70cafe,False
2022-05-06 04:32:03+00:00,"The @LoveGhirardelli Ice Cream &amp; #Chocolate Shop on @TheMagMile is open! World-famous hot fudge sundaes, shakes, malts, cones and other soda fountain treats. Plus your favorite #Ghirardelli chocolates! https://t.co/54gNL7UrqX #Chicago #travel #sightseeing https://t.co/D9JEucdGS2",0,0,eVisitorGuide,False
2022-05-06 04:07:47+00:00,"Festive Chocolate 1L Prodial at 5.90 € on @Creole_Shop_En
https://t.co/XZDQkUgvfL
#Prodial #CreoleShop_English #Festive #Chocolate #Prodial #Martinique #WestIndies #Desserts",0,0,Creole_Shop_En,False
2022-05-06 04:00:38+00:00,Kids and mothers working in the cocoa industry are constantly at risk from dangerous tools and harmful pesticides. Mum wouldn't want chocolate that causes harm. Find out more at https://t.co/xAf30TplJ1. #TasteTheChange #MothersDay #Chocolate https://t.co/CHISn4KY4x,2,1,BeSlaveryFree,False
2022-05-06 03:59:02+00:00,"The greatest of all peanut butter cereals. 
 
#ET #Cereal #PeanutButter #Chocolate #80s #MichaelJackson https://t.co/it7EoFIpG4",1,0,cerealfun,False
2022-05-06 03:52:08+00:00,"Green Apple Mousse Cake
This #cake was made up on the moment, for someone who doesn't like to eat apples, but loved the cake. 
Chocolate layer, #apple mousse, #vanilla layer, apple #mousse, apple gelée. 
#Chocolate shavings between layers, stabilized whipped cream for the décor. https://t.co/I0k8OfB0Gs",0,0,DeliciousBezele,False
2022-05-06 03:30:03+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/DxmDPTiOwb

#isrgrajan #FridayMotivation #chocolate #cocoa #extinct https://t.co/BsqRV4K1vu",0,0,isrgrajan,False
2022-05-06 03:30:00+00:00,"🙋‍♀️🙋🏻🙋‍♂️Our Auro Cafe team is excited to meet you all!
Drop by our #AuroChocolateCafe - Pasay 📍 2/F MOA Square right beside the IKEA main entrance and say hi!

#auro #auroexperience #chocolatecafe #cacao #couverture #pastries #desserts #coffee #chocolate https://t.co/YC6sKnL2df",0,0,AuroChocolate,False
2022-05-06 03:00:03+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/YfgOFgn6l4

#FridayMotivation #ISRGKB #chocolate #cocoa #extinct https://t.co/FEhGdiwBY4",0,0,IsrgKb,False
2022-05-06 02:40:03+00:00,"Let me know what you think of gummies!
#gummies #edibles #shrooms #psychedelic #bars #chocolate #NFTGiveaway #NFTs #Cryptos #ETH #need #whogot #PPP https://t.co/EIg8jbRx4f",5,1,Jungleboys_420,False
2022-05-06 02:13:43+00:00,"what will we do without Italy ""There's chocolate, and then there's gianduiotto chocolate. An ancestor of Nutella, the melt-in-the-mouth treat is as rare as it is delicious."" https://t.co/H7ECzd02Ce #Italy #Chocolate #innovation",1,0,FeelVentureHQ,False
2022-05-06 01:47:47+00:00,"Our #chocolate #treats are perfect for any event. 🍫🍭🏠🏡🏘🍫

#samsdelights #loveineverybite #ilovewhatido #ilovechocolate #chocolatelollipops https://t.co/40GiD7iJuh",0,0,Samsdelights1,False
2022-05-06 01:45:00+00:00,Dipping Chocolate Recipe https://t.co/n5w0rMdXvF #oldfashionedrecipes #recipes #dipping #sauce #chocolate #candy #homemade,1,0,OldFashRecipes,False
2022-05-06 01:19:49+00:00,"I celebrated my healing by eating chocolate cake with love, it’s important to give ourselves our own flowers! 🍰🍫

#Healing #HealingJourney #Celebrate #Chocolate #Cake #Recovery #Love #SelfLove https://t.co/Epf1e7TTQP",2,0,DitchTheEgo,False
2022-05-06 01:18:49+00:00,"Looks like my man has a brush cut. A bit of El Pulpo @boneupbrewing .

#Stout #chocolate #Orange @ Bone Up Brewing Company https://t.co/sqy5fo85gy",1,0,TheCellarMonk,False
2022-05-06 01:16:57+00:00,"https://t.co/jDKzALYaas
New Video!!! Proverbs 31:25 Strength and honour are her clothing; and she shall rejoice in time to come.  #MothersDay #chocolate #cobbler #budget #TheHillbillyKitchen #PutGod1st #pray #proverbs",1,1,TheHillbillyKi1,False
2022-05-06 01:02:12+00:00,Chewy Chips Ahoy! Chocolate Cookies (with Reese's Peanut Butter Chips) (Nabisco) Review - #chocolate #candy #dessert https://t.co/TKzhRvcwur,0,0,chocomasse,False
2022-05-06 00:48:04+00:00,"Gift ideas for this Mother's Day. Sweet gift for sweet mom. 
2022 Mother's Day Gift Guide by Oregonfamily Magazine.
https://t.co/FstJbLPILD
#personalizedgiftideas #personlizedgifts #chocolate #candy #giftideas #gift #mothersday #mothersday #mothersdaygift #oregonfamilymagazine",0,0,CandySwagUSA,False
2022-05-06 00:30:50+00:00,Our beautiful Mother's Day box #chocolate #yyc #Calgary https://t.co/WoJwUD1ioQ,1,1,EpiphanieChoc,False
2022-05-06 00:27:59+00:00,Nice view to wake up to #thick #chocolate  #Aries https://t.co/WCi9JxLg1c,0,0,kingslay86,False
2022-05-06 00:15:28+00:00,"I hope a dog eats Lori’s #GoldenTicket &amp; returns it to her in a “special” way.

Turns it from a #golden ticket into a #chocolate covered ticket
Nice &amp; Warm for ya Lor

You could put a barf bag around your bitch🐩🐾🦈

#SharkTank 
#SharkTankIndiaSeason2 #SharkTankABC
#RealityCheck",0,0,AgeeWon,False
2022-05-06 00:11:46+00:00,I told my toddler that I ate all his Easter candy to protect him from cavities and diabetes but he was ungrateful and still cried about it. #chocolate #Easter #Toddler,0,0,JohnChaump,False
2022-05-06 00:00:35+00:00,"PODCAST: Matt from #BeyondYourPastRadio with Kathy from #DiscussingDissociation. A fun #podcast! We talked about DID covering a variety of topics. I even compared #DID to #chocolate? Say what?! Listen to understand how. #DissociativeIdentityDisorder
https://t.co/k75cIgpOIP",0,0,DiscussingDID,False
2022-05-06 00:00:17+00:00,"Mother's Day is this coming Sunday, May 8.  Have you picked up something special for Mom?⁠
⁠
⁠
⁠
⁠
📸 @PurdysChocolate 
#purdyschocolatier #purdys #mothersday #mom #lovemom #chocolate #langford #westshore #shopwestshore #westshoretowncentre #wevegotyoucovered https://t.co/lwh6Rpq71b",2,1,WestshoreTC,False
2022-05-06 00:00:05+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/DxmDPTiOwb

#isrgrajan #FridayMotivation #chocolate #cocoa #extinct https://t.co/MczxZneK9b",0,0,isrgrajan,False
2022-05-05 23:40:04+00:00,Turns out @TaggartJoel might be the man of my dreams!!! #chocolate #stash #Election2022 https://t.co/xn22qY7nGJ,3,1,AMWallace_NI,False
2022-05-05 23:31:07+00:00,"It's not a celebration unless chocolate is involved. Black, white or pink – we don't discriminate.

https://t.co/4RgcIN2e6j

#truffles #uptwontruffle #strawberry #caramel #baileys #kahlua #coffee #uptown #uptowngift #uptownchocolate #chocolate #chocolatebar https://t.co/f164Ln2dk0",0,0,uptowngift_,False
2022-05-05 23:27:18+00:00,"Chocolate Lover, Chocolate Dish Drying Mat, Chocolate Therapy, Kitchen Art, Coffeepot Mat, https://t.co/Tt84QxEqG8 #chocolate
#Coffeemats https://t.co/r1FNt8QcLX",0,0,HandbagsByDyana,False
2022-05-05 23:26:54+00:00,"This is guiltless #chocolate awesomeness if we've ever tasted it, all wrapped up into a chocolate #coconut #kale shake! Adapted from a favorite https://t.co/ihG5PRRrx9 #banana #bananasmoothierecipe https://t.co/Dc1FOvpj95",1,0,BlenderBabes,False
2022-05-05 23:21:35+00:00,"Peanut butter, jelly or chocolate.
You can only have 1 for the rest of your life.
What do you choose?
#choose #choices #vote #allthingsmin #peanutbutter #jelly #chocolate",1,0,AllThingsMinV,False
2022-05-05 23:04:59+00:00,Peanut butter balls  #Sweets #Confectionery #Food #Chocolate #Dessert #Egg #Meal #Dish https://t.co/2gaOFWPtqG,0,0,AliciaC86668709,False
2022-05-05 23:00:14+00:00,"If you love #mint and #chocolate, then check out these amazing mint chocolate #recipes. #mintchocolate #dessert https://t.co/4Q4Vc2ZYuL",2,2,sugarspicefam,False
2022-05-05 23:00:03+00:00,"Will Chocolate be Extinct? Are there any Alternatives? Everything You Need to Know

See: https://t.co/YfgOFgn6l4

#ThursdayMotivation #ISRGKB #chocolate #cocoa #extinct https://t.co/gCfggqv8pY",0,0,IsrgKb,False
2022-05-05 23:00:01+00:00,"""Bittersweet #chocolate is the best kind of chocolate. More bitter, more better"" @DrGundry  🍫 #lectinfree",0,0,Lectinfreekitch,False
2022-05-05 22:58:40+00:00,"Over 100 chocolate, candy products recalled due to salmonella fears. https://t.co/lG0bdofDvi #Recall #Chocolate #StraussIsrael  #Salmonella #NationalNews",0,0,MyArkLaMiss,True
2022-05-05 22:44:36+00:00,Thank you @McVities @pladis_Global this helps Homeless &amp; Vulnerable across  Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #biscuits #chocolate #homeless https://t.co/ruZI2pErGH,8,1,hp_scotland,False
2022-05-05 22:37:07+00:00,"@MikeBloomberg MIKE, #SCOTUS took a case knowing they'd side with #Chocolate corporations, not in favor of child slaves who'd been kidnapped,  physically harmed for attempting escape, abused, forced to labor for free w/hazardous objects &amp; cancer causing pesticides
@ONEinAfrica 
@IntlCrimCourt",0,0,Shannon03250667,False
